RowNumber,CreditScore,Geography,Age,Balance,IsActiveMember,EstimatedSalary,Exited,Complain
2945,576,1,32,0,0,4660.91,0,0
2946,835,3,20,124365.42,0,180197.74,1,1
2947,592,1,42,147249.29,1,63023.02,0,0
2948,774,1,36,103688.19,1,118971.74,0,0
2949,620,1,29,138740.24,0,154700.61,0,0
2950,519,2,39,111900.14,1,97577.17,0,0
2951,734,2,37,152760.24,1,48990.5,0,0
2952,763,3,31,143966.3,1,140262.96,1,1
2953,733,1,51,141556.96,0,130189.53,0,0
2954,650,1,43,0,1,16301.91,0,0
2955,538,1,33,0,0,126962.41,0,0
2956,577,1,46,0,1,158750.53,0,0
2957,792,1,30,0,0,199644.2,0,0
2958,686,1,41,0,1,144272.71,1,1
2959,589,1,29,0,1,98320.27,0,0
2960,530,1,25,162560.32,0,64129.03,0,0
2961,778,3,29,123229.46,0,181221.09,0,0
2962,616,2,31,76665.71,1,163809.08,0,0
2963,550,1,38,140278.99,1,171457.06,1,1
2964,655,1,51,0,1,15801.02,0,0
2965,721,1,46,115764.32,0,102950.79,0,0
2966,499,3,36,131142.53,0,174918.46,0,0
2967,511,1,45,68375.27,0,193160.25,1,1
2968,579,3,39,117833.3,0,5831,1,1
2969,696,2,36,0,1,82298.59,0,0
2970,681,1,34,0,0,130686.59,0,0
2971,815,1,45,0,1,52885.23,1,1
2972,681,2,30,111093.01,0,68985.99,0,0
2973,641,2,42,132657.55,0,35367.19,0,0
2974,591,1,56,128882.49,1,196241.94,1,1
2975,565,3,59,69129.59,1,170705.53,0,0
2976,487,1,37,0,1,126477.41,0,0
2977,729,1,39,121404.64,1,159618.17,0,0
2978,505,2,45,131355.3,0,195395.33,1,1
2979,580,1,35,102097.33,1,168285.85,0,0
2980,642,1,40,154863.15,1,138052.51,0,0
2981,850,2,41,99945.93,0,71179.31,0,0
2982,616,3,39,121704.32,0,55556.3,0,0
2983,526,2,43,0,0,31705.19,0,0
2984,523,3,35,138782.76,1,186118.93,0,0
2985,663,1,35,0,1,195580.28,0,0
2986,840,1,30,136291.71,0,54113.38,0,0
2987,570,3,42,107856.57,0,127528.84,0,0
2988,676,3,26,108348.66,0,60231.74,1,1
2989,689,1,47,93871.95,0,156878.42,1,1
2990,703,2,45,0,0,182784.11,1,1
2991,491,3,19,125860.2,0,129690.5,0,0
2992,584,1,49,172713.44,0,113860.81,0,0
2993,810,1,51,0,1,184524.74,0,0
2994,745,2,59,0,1,36124.98,0,0
2995,625,1,39,130786.92,1,121316.07,0,0
2996,535,1,29,112367.34,0,185630.76,0,0
2997,729,2,45,91091.06,0,71133.12,0,0
2998,655,1,26,106198.5,1,32020.42,0,0
2999,751,1,47,142669.93,0,162760.96,0,0
3000,525,1,33,112833.35,1,175178.56,0,0
3001,532,1,40,0,1,177099.71,0,0
3002,696,2,43,0,1,66406.37,0,0
3003,786,3,32,104336.43,0,59559.81,0,0
3004,580,1,55,104305.74,1,175750.21,0,0
3005,596,3,47,140187.1,1,174311.3,0,0
3006,683,1,39,0,0,171716.81,0,0
3007,747,1,45,114959.12,0,189362.39,1,1
3008,602,1,33,164704.38,1,180716.1,1,1
3009,779,1,62,119096.55,1,116977.89,0,0
3010,551,1,31,0,1,185105.44,0,0
3011,666,1,47,0,0,35046.97,1,1
3012,526,2,30,0,0,36251,0,0
3013,849,1,41,115465.28,0,103174.5,0,0
3014,471,1,27,0,0,122642.09,0,0
3015,628,2,43,184926.61,0,122937.57,0,0
3016,674,3,43,85957.88,0,8757.39,0,0
3017,797,1,32,114084.6,1,125782.29,0,0
3018,590,2,29,166930.76,0,122487.73,0,0
3019,588,1,27,0,0,20066.38,0,0
3020,577,1,29,0,1,55473.15,0,0
3021,571,1,38,107193.82,0,38962.94,0,0
3022,680,1,36,116275.12,1,63795.8,0,0
3023,648,2,27,0,1,163060.43,0,0
3024,618,1,39,91068.56,0,26578.69,0,0
3025,648,3,41,123049.21,1,5066.76,0,0
3026,759,1,39,0,1,140497.67,0,0
3027,585,1,40,0,0,146156.98,0,0
3028,774,1,42,137781.65,0,199316.19,0,0
3029,697,3,48,108128.96,1,103944.37,0,0
3030,605,2,39,105317.73,0,138021.36,0,0
3031,676,1,20,80569.73,0,68621.98,0,0
3032,678,1,22,174852.89,1,28149.06,0,0
3033,495,2,45,89158.94,0,135169.76,1,1
3034,787,1,85,0,1,116537.96,0,0
3035,770,1,36,89800.14,1,105922.69,0,0
3036,817,3,45,101207.75,0,88211.12,1,1
3037,659,1,43,106086.42,0,26900.63,0,0
3038,693,1,21,0,1,3494.02,0,0
3039,744,1,47,0,0,113163.17,0,0
3040,829,2,26,101440.36,1,19324.5,0,0
3041,716,1,38,0,0,189678.7,0,0
3042,671,1,34,106603.74,1,26387.71,0,0
3043,835,3,29,130420.2,0,106276.55,0,0
3044,636,1,38,0,0,45015.38,0,0
3045,649,2,29,45022.23,1,173495.77,0,0
3046,621,3,27,74298.43,1,52581.96,0,0
3047,658,3,31,133003.03,1,146339.27,1,1
3048,784,2,48,0,1,182609.97,0,0
3049,783,2,37,136689.66,0,197890.65,0,0
3050,615,1,32,0,1,6225.63,0,0
3051,791,1,44,0,1,123977.86,1,1
3052,762,1,53,102520.37,1,170195.4,0,0
3053,607,1,35,0,1,114190.3,0,0
3054,601,1,34,0,0,27022.57,0,0
3055,540,2,67,88382.01,1,59457,0,0
3056,812,1,44,115049.15,0,165038.41,0,0
3057,685,1,58,104796.54,1,154181.41,0,0
3058,680,1,33,123082.08,0,134960.98,0,0
3059,680,2,58,0,1,65708.5,0,0
3060,631,1,33,0,0,117374.22,0,0
3061,569,1,43,0,1,77703.19,0,0
3062,584,3,33,88311.48,1,177651.38,0,0
3063,582,1,40,0,1,60954.45,0,0
3064,609,1,32,71872.19,1,151924.9,0,0
3065,506,2,35,110046.93,0,26318.73,0,0
3066,503,1,42,104430.08,1,147557.71,0,0
3067,503,1,28,0,0,125918.17,0,0
3068,806,3,31,138653.51,0,190803.37,0,0
3069,653,1,31,102575.04,1,11043.54,0,0
3070,666,1,43,137780.74,1,119100.05,1,1
3071,674,2,32,0,0,140579.17,0,0
3072,798,1,32,0,1,37731.95,0,0
3073,740,1,30,105209.54,0,1852.58,0,0
3074,531,3,32,109570.21,1,172049.84,0,0
3075,614,3,44,118715.86,0,133591.11,1,1
3076,556,1,35,0,1,192751.18,0,0
3077,678,3,43,153393.18,1,193828.27,0,0
3078,587,3,33,132603.36,0,55775.72,0,0
3079,527,2,36,0,1,102280.29,0,0
3080,757,3,34,129398.01,0,44965.44,0,0
3081,468,2,28,0,0,170661.02,0,0
3082,693,1,29,151352.74,0,197145.89,0,0
3083,483,1,44,136836.49,0,192359.9,1,1
3084,466,1,40,91592.06,0,141210.18,1,1
3085,770,1,30,0,0,100557.03,0,0
3086,734,1,54,0,0,130805.54,1,1
3087,716,1,22,0,1,92606.98,0,0
3088,439,1,36,165536.28,1,123956.83,0,0
3089,538,3,25,62482.95,1,102758.43,0,0
3090,743,1,40,68155.59,0,94876.65,0,0
3091,734,2,43,55853.33,1,94811.85,1,1
3092,656,1,37,0,1,67840.81,0,0
3093,666,1,31,79589.43,0,4050.57,0,0
3094,627,2,41,100880.76,1,134665.25,0,0
3095,480,3,25,174330.35,0,181647.13,0,0
3096,792,1,19,143390.51,0,33282.84,0,0
3097,613,3,59,91415.76,0,27965,1,1
3098,476,3,30,134366.42,0,68343.53,0,0
3099,539,1,24,0,1,198161.07,0,0
3100,696,2,60,88786.81,1,196858.4,0,0
3101,810,3,35,96814.46,1,120511.03,0,0
3102,763,3,32,160680.41,0,30886.35,0,0
3103,640,1,29,0,0,2743.69,0,0
3104,655,1,47,0,0,167778.62,0,0
3105,526,3,31,145537.21,0,132404.64,0,0
3106,678,1,28,0,1,144423.17,1,1
3107,554,1,45,0,1,181204.5,0,0
3108,597,2,30,119370.11,1,182726.22,1,1
3109,560,2,28,0,1,120880.72,0,0
3110,850,3,47,134381.52,0,26812.89,1,1
3111,546,3,74,114888.74,1,66732.63,1,1
3112,623,3,42,149332.48,0,100834.22,0,0
3113,698,1,40,105061.74,0,107815.31,1,1
3114,620,1,32,0,1,34665.79,0,0
3115,619,1,40,0,1,147093.84,1,1
3116,561,1,21,0,1,36942.35,0,0
3117,753,1,39,155062.8,1,16460.77,0,0
3118,721,2,43,88798.34,0,45610.63,0,0
3119,451,1,33,0,0,184954.11,0,0
3120,680,3,51,143139.87,0,47795.43,1,1
3121,590,2,23,0,0,196789.9,0,0
3122,634,3,27,107027.52,0,173425.68,0,0
3123,676,1,29,140720.93,0,36221.18,0,0
3124,642,1,30,80964.57,0,174738.2,0,0
3125,760,1,39,178585.46,0,67131.3,1,1
3126,736,2,26,135889.13,1,165692.03,0,0
3127,656,1,43,134919.85,0,194691.95,0,0
3128,776,3,33,115130.34,0,129525.5,1,1
3129,832,2,34,138190.13,1,146511.2,0,0
3130,631,3,37,131519.49,1,51752.18,0,0
3131,795,2,56,0,0,35418.69,1,1
3132,648,3,39,126935.98,1,57995.74,0,0
3133,615,1,39,133707.09,1,108152.75,0,0
3134,682,1,27,97893.2,0,166144.98,0,0
3135,694,1,34,127900.03,0,101737.8,0,0
3136,694,1,37,143835.47,1,33326.71,0,0
3137,607,1,44,0,1,81140.09,0,0
3138,664,1,48,0,0,140173.17,1,1
3139,756,1,60,0,1,166513.49,1,1
3140,645,1,40,129596.77,1,103232.6,0,0
3141,653,2,30,0,0,120736.04,0,0
3142,710,3,24,110407.44,0,15832.43,1,1
3143,697,1,76,0,1,188772.45,0,0
3144,619,3,41,142015.76,0,114323.66,0,0
3145,648,2,55,81370.07,1,181534.04,0,0
3146,482,3,48,69329.47,0,102640.52,1,1
3147,548,1,28,116755.5,1,158585.17,1,1
3148,752,2,44,83870.33,0,178722.24,0,0
3149,648,1,39,130694.89,1,153955.38,1,1
3150,643,2,34,117451.47,0,65374.86,0,0
3151,573,3,35,206868.78,1,102986.15,0,0
3152,686,1,39,111695.62,0,136643.84,0,0
3153,644,1,40,137285.26,0,77063.63,1,1
3154,702,1,29,149218.39,1,9633.01,0,0
3155,652,1,51,0,1,43496.36,0,0
3156,641,2,32,0,1,24267.28,0,0
3157,692,3,41,130701.29,0,59354.24,1,1
3158,574,2,34,0,0,28269.86,0,0
3159,643,1,31,167949.48,0,143162.34,0,0
3160,834,1,23,131254.81,0,20199.3,0,0
3161,591,1,28,0,1,48606.92,0,0
3162,470,2,34,0,1,89013.67,0,0
3163,608,2,34,86656.13,1,59890.29,0,0
3164,649,3,37,114737.26,1,106655.88,1,1
3165,665,1,38,0,0,156439.56,0,0
3166,651,1,39,0,0,24176.44,0,0
3167,555,3,62,119817.33,1,43507.1,1,1
3168,637,1,48,130806.99,1,132005.85,1,1
3169,675,1,49,0,1,80496.71,1,1
3170,677,2,40,0,0,88947.56,0,0
3171,850,3,35,80931.75,0,12639.67,1,1
3172,815,1,56,0,1,94248.16,1,1
3173,665,3,32,132178.67,0,11865.76,0,0
3174,485,1,27,0,0,141449.86,0,0
3175,577,2,43,0,1,149457.81,0,0
3176,586,1,35,164769.02,0,119814.25,1,1
3177,722,3,29,107233.85,0,24924.92,0,0
3178,528,1,27,176227.07,1,139481.53,0,0
3179,542,1,39,109949.39,1,41268.65,0,0
3180,552,1,34,0,1,1351.41,0,0
3181,678,1,60,117738.81,0,147489.76,1,1
3182,575,2,37,133292.45,0,111175.09,0,0
3183,669,1,43,160474.59,1,95963.14,0,0
3184,636,1,43,0,0,43128.95,0,0
3185,667,3,55,154393.43,1,137674.96,1,1
3186,652,3,45,110827.49,1,153383.54,1,1
3187,637,3,36,145750.45,1,96660.76,0,0
3188,516,2,45,109044.3,1,115818.16,0,0
3189,801,1,32,75170.54,1,37898.5,0,0
3190,692,1,42,0,0,145222.93,0,0
3191,585,1,28,105795.9,1,41219.09,0,0
3192,590,1,32,0,0,59249.83,0,0
3193,554,2,66,0,1,116747.62,0,0
3194,659,1,49,0,0,116249.72,1,1
3195,690,1,26,118097.87,0,61257.83,0,0
3196,697,3,29,172693.54,0,141798.98,0,0
3197,610,1,36,129440.3,0,102638.35,0,0
3198,599,2,36,0,0,13210.56,0,0
3199,544,1,23,96471.2,0,35550.97,0,0
3200,548,1,46,0,1,104469.06,1,1
3201,635,2,24,140197.18,1,142935.83,0,0
3202,722,1,20,0,0,195486.28,0,0
3203,564,1,33,135946.26,0,63170,0,0
3204,719,1,69,0,1,58320.06,0,0
3205,547,3,50,81290.02,1,177747.03,1,1
3206,850,1,42,0,0,19632.64,1,1
3207,515,3,60,113715.36,0,18424.24,1,1
3208,667,2,56,168883.08,1,18897.78,0,0
3209,607,3,36,143421.74,0,97879.02,0,0
3210,525,1,26,153644.39,1,63197.88,0,0
3211,606,2,53,109330.06,1,75860.01,0,0
3212,686,3,27,115095.88,0,78622.46,0,0
3213,611,1,35,0,1,23598.23,1,1
3214,827,2,46,183276.32,1,13460.27,0,0
3215,572,1,33,68193.72,0,19998.31,0,0
3216,726,1,32,0,0,185075.63,0,0
3217,579,3,31,139729.54,1,135815.38,0,0
3218,598,2,56,98365.33,1,44251.33,0,0
3219,663,1,36,0,0,136349.55,0,0
3220,505,3,37,122453.97,1,52693.99,0,0
3221,576,3,30,132174.41,0,93767.03,0,0
3222,555,2,24,0,1,197866.55,0,0
3223,524,1,30,0,0,126812.85,0,0
3224,776,2,39,104349.45,0,79503.05,0,0
3225,645,3,41,138881.04,0,129936.53,1,1
3226,850,3,32,116968.91,0,175094.62,0,0
3227,603,3,35,105346.03,1,130379.5,0,0
3228,691,1,26,136623.19,0,153228,0,0
3229,583,1,29,0,1,111285.85,0,0
3230,584,1,66,0,0,49553.38,1,1
3231,679,1,33,0,1,98015.85,0,0
3232,646,1,36,124445.52,0,88481.32,0,0
3233,559,1,34,68999.66,1,66879.27,0,0
3234,595,2,36,85768.42,1,24802.77,0,0
3235,527,1,47,0,0,21312.16,1,1
3236,684,2,34,100628,1,190263.78,0,0
3237,673,2,32,0,1,72873.33,0,0
3238,802,2,38,0,1,57764.65,0,0
3239,675,1,54,0,0,110273.84,1,1
3240,762,2,19,0,0,55500.17,0,0
3241,580,1,50,125647.36,0,57541.08,1,1
3242,621,3,31,100375.39,1,90384.26,0,0
3243,411,1,36,0,0,120694.35,0,0
3244,815,1,24,171922.72,1,178028.96,0,0
3245,631,3,32,146810.99,1,180990.29,0,0
3246,514,3,45,109032.23,1,155407.21,1,1
3247,638,1,57,0,0,33676.48,1,1
3248,791,2,25,0,0,89666.28,0,0
3249,516,1,35,128653.59,0,127558.26,0,0
3250,734,1,37,80387.81,1,77272.62,0,0
3251,611,1,58,0,1,107665.68,1,1
3252,850,3,43,108508.82,0,184044.8,1,1
3253,641,1,31,155978.17,0,91510.71,0,0
3254,585,1,38,0,1,87363.56,0,0
3255,552,3,50,121175.56,0,117505.07,1,1
3256,507,1,29,89349.47,0,180626.68,0,0
3257,735,2,38,86131.71,0,93478.96,0,0
3258,707,1,58,102346.86,1,114672.64,0,0
3259,698,3,36,121263.62,1,13387.88,0,0
3260,841,1,31,0,0,173240.52,0,0
3261,688,2,33,0,0,27557.18,1,1
3262,614,1,51,0,1,5552.37,0,0
3263,511,3,48,149726.08,0,88307.87,1,1
3264,447,1,43,0,0,33879.26,1,1
3265,738,1,35,161274.05,0,181429.87,0,0
3266,422,1,33,0,0,102655.31,0,0
3267,537,2,30,103138.17,1,96555.42,0,0
3268,707,3,40,109628.44,0,189366.03,0,0
3269,690,1,54,0,0,12847.61,1,1
3270,664,3,33,97286.16,0,143433.33,0,0
3271,850,1,33,118004.26,0,183983.82,0,0
3272,584,2,32,85534.83,0,169137.24,0,0
3273,728,1,59,0,1,163365.85,1,1
3274,560,2,43,95140.44,0,123181.44,1,1
3275,629,1,31,0,1,16447.6,1,1
3276,658,1,25,0,1,173948.4,0,0
3277,794,3,54,75900.84,1,192154.66,0,0
3278,790,1,41,126619.27,0,198224.38,0,0
3279,640,1,44,111833.47,0,67202.74,0,0
3280,652,2,37,0,0,68789.93,0,0
3281,583,1,57,238387.56,1,147964.99,1,1
3282,775,1,32,108698.96,1,161069.73,0,0
3283,584,1,39,112687.69,1,127749.61,0,0
3284,635,3,48,81556.89,0,191914.37,0,0
3285,814,1,48,136596.85,1,185791.9,0,0
3286,735,3,43,98807.45,0,184570.04,1,1
3287,678,1,31,0,1,130446.65,0,0
3288,693,1,37,0,1,82867.55,0,0
3289,640,1,30,107499.7,1,187632.22,0,0
3290,773,2,23,0,0,56759.79,0,0
3291,736,1,30,0,0,34180.33,0,0
3292,693,1,28,0,1,158545.25,0,0
3293,496,1,41,176024.05,0,182337.98,0,0
3294,751,1,39,0,1,84175.34,0,0
3295,528,3,39,127631.62,1,22197.8,1,1
3296,754,2,19,0,0,189641.11,0,0
3297,568,3,26,109819.16,0,154491.39,0,0
3298,592,2,41,138734.94,0,90020.74,0,0
3299,558,3,25,111363.1,0,197264.35,0,0
3300,825,1,34,0,1,31933.06,0,0
3301,677,3,28,143988,0,8755.69,1,1
3302,653,1,34,118838.75,1,52820.13,0,0
3303,593,2,35,161637.75,1,20008.46,0,0
3304,632,1,44,133793.89,1,34607.14,1,1
3305,601,3,35,71553.83,0,177384.45,0,0
3306,786,1,62,0,1,165702.64,0,0
3307,654,1,40,0,0,167889.1,0,0
3308,572,1,38,0,1,133122.62,0,0
3309,813,1,62,64667.95,1,140454.14,0,0
3310,523,1,28,121164.11,1,59938.81,0,0
3311,506,2,50,0,0,12016.79,0,0
3312,513,2,72,98903.06,1,81251.24,0,0
3313,664,1,31,104158.84,0,134169.85,0,0
3314,684,1,54,0,1,94888.6,0,0
3315,608,2,63,139529.93,1,175696.16,1,1
3316,527,1,25,0,1,96758.58,0,0
3317,666,1,53,64646.7,0,128019.48,1,1
3318,779,1,71,0,1,146895.36,1,1
3319,629,1,40,0,1,139356.3,0,0
3320,430,1,35,118894.22,0,2923.61,0,0
3321,712,1,24,0,1,121232.51,0,0
3322,682,1,30,0,1,2053.42,0,0
3323,634,1,41,68213.99,1,6382.46,0,0
3324,487,2,31,0,0,158750.13,0,0
3325,808,2,47,139196,1,74028.36,0,0
3326,527,1,32,0,1,44099.75,0,0
3327,637,3,50,126345.55,1,17323,1,1
3328,802,2,40,0,1,175043.69,0,0
3329,529,1,38,0,0,146388.85,1,1
3330,850,1,43,0,0,2465.8,0,0
3331,738,1,18,0,1,47799.15,0,0
3332,817,1,34,129278.43,0,165562.84,0,0
3333,735,1,31,119558.35,0,72927.68,0,0
3334,619,3,41,92467.58,0,38270.47,0,0
3335,671,1,27,0,0,120893.07,0,0
3336,581,2,31,0,0,188377.21,0,0
3337,690,2,36,0,0,55902.93,0,0
3338,579,2,56,99340.83,0,4523.74,1,1
3339,688,2,24,0,1,102195.16,0,0
3340,599,2,28,126833.79,0,60843.09,1,1
3341,729,3,29,109676.52,1,25548.47,0,0
3342,718,1,29,0,1,134462.29,0,0
3343,712,3,53,134729.99,1,132702.64,0,0
3344,474,1,37,98431.37,0,75698.44,0,0
3345,565,3,33,130368.31,0,105642.43,0,0
3346,658,1,31,123974.96,0,102153.75,0,0
3347,714,1,63,138082.16,1,166677.54,0,0
3348,725,1,45,129855.32,0,24218.65,0,0
3349,825,1,40,132308.22,0,117122.5,0,0
3350,665,3,45,155447.65,0,51871.95,1,1
3351,670,2,35,124268.64,1,84321.03,0,0
3352,474,3,34,176311.36,0,160213.27,0,0
3353,591,1,40,99886.42,1,88695.19,0,0
3354,508,1,31,0,1,6123.15,0,0
3355,695,1,36,0,1,167749.54,0,0
3356,660,3,24,85089.3,1,71638,0,0
3357,687,3,41,134318.21,1,198064.52,0,0
3358,658,3,29,75395.53,1,54914.92,0,0
3359,705,3,33,116765.7,0,190659.17,1,1
3360,739,2,60,0,1,51637.67,0,0
3361,844,1,38,111501.66,1,119333.38,0,0
3362,602,3,48,76595.08,0,127095.14,0,0
3363,759,1,33,160541.36,0,93541.14,0,0
3364,747,3,38,129728.6,0,89289.54,0,0
3365,673,1,47,0,0,108762.16,0,0
3366,671,2,34,130929.02,1,28238.25,1,1
3367,640,3,74,116800.25,1,34130.43,0,0
3368,581,3,40,101016.53,1,7926.35,1,1
3369,630,1,67,0,1,27330.27,0,0
3370,703,1,33,190566.65,1,79997.14,0,0
3371,698,2,47,0,0,50213.81,1,1
3372,742,3,43,97067.69,1,60920.03,1,1
3373,652,1,37,92208.54,1,197699.8,1,1
3374,644,1,37,186347.97,0,92809.73,0,0
3375,735,2,55,103176.62,1,163516.16,0,0
3376,777,1,58,0,1,62449.07,1,1
3377,644,3,40,77270.08,1,115800.1,1,1
3378,665,3,37,111911.63,1,110359.68,1,1
3379,529,3,72,94216.05,1,78695.68,0,0
3380,803,2,45,0,1,128378.04,0,0
3381,604,2,26,0,0,155248.62,0,0
3382,738,1,49,106770.82,0,123499.27,0,0
3383,655,3,72,138089.97,1,99920.41,0,0
3384,698,3,39,133191.19,1,53289.49,0,0
3385,775,1,66,0,1,67622.34,0,0
3386,735,1,41,74135.85,1,11783.1,1,1
3387,766,2,41,99208.46,0,62402.38,0,0
3388,537,3,84,92242.34,1,186235.98,0,0
3389,599,3,25,108380.72,1,79005.95,0,0
3390,420,2,55,91893.32,0,144870.28,1,1
3391,674,1,32,85757.93,1,95481,0,0
3392,570,1,46,0,0,820.46,0,0
3393,623,3,33,96759.42,1,174777.98,0,0
3394,710,1,30,0,1,8991.17,0,0
3395,466,1,29,0,1,2797.27,0,0
3396,759,1,22,0,0,22303.17,0,0
3397,581,1,71,0,1,197562.08,0,0
3398,820,1,33,132150.26,0,23067.97,0,0
3399,759,1,41,0,1,190294.12,0,0
3400,628,1,31,175443.75,0,113167.17,1,1
3401,676,1,31,78990.15,1,124777.14,0,0
3402,591,1,33,113743.37,0,124625.08,0,0
3403,690,1,26,157624.84,1,49599.27,0,0
3404,624,1,62,125163.62,1,151411.5,0,0
3405,573,1,23,0,0,122964.18,0,0
3406,694,1,60,0,1,57088.97,0,0
3407,632,2,29,80922.75,0,7820.78,0,0
3408,632,1,40,193354.86,0,149188.41,0,0
3409,832,3,40,107648.94,1,134638.97,0,0
3410,598,3,46,131769.04,0,184980.23,1,1
3411,430,3,36,138992.48,0,122373.42,0,0
3412,711,1,37,113899.92,0,80215.2,0,0
3413,582,3,26,114450.32,1,14081.64,0,0
3414,605,1,39,0,0,199390.45,0,0
3415,657,1,37,0,1,7667.48,0,0
3416,578,2,40,63609.92,0,74965.61,1,1
3417,532,1,38,0,0,30583.95,0,0
3418,612,1,42,75497.51,0,149682.78,0,0
3419,792,1,42,0,0,92664.09,0,0
3420,674,1,26,0,1,138423.1,0,0
3421,680,1,31,0,1,3148.2,0,0
3422,593,1,39,117704.73,0,197933.5,0,0
3423,679,3,35,130463.55,1,37341.17,0,0
3424,493,2,32,46161.18,1,79577.4,0,0
3425,688,2,42,0,0,197602.29,0,0
3426,769,3,43,110182.54,1,87537.32,0,0
3427,581,2,49,0,0,41623.59,0,0
3428,465,1,41,117221.15,0,168280.95,0,0
3429,641,1,35,0,0,125986.18,0,0
3430,731,3,43,79120.27,0,548.52,1,1
3431,625,1,37,177069.24,1,96088.54,0,0
3432,468,1,36,61636.97,0,107787.42,0,0
3433,790,1,26,0,0,20510.79,0,0
3434,587,3,37,104414.03,0,192026.02,0,0
3435,692,1,66,159732.02,1,118188.15,0,0
3436,676,3,34,89437.03,1,189540.95,0,0
3437,571,1,41,0,1,63736.17,0,0
3438,700,1,32,0,0,95740.37,0,0
3439,445,1,30,0,1,127939.19,0,0
3440,746,1,36,142400.77,1,193438.69,0,0
3441,722,1,47,88011.4,1,90655.94,1,1
3442,596,1,36,0,1,12067.39,0,0
3443,850,3,30,154870.28,1,54191.38,0,0
3444,597,2,46,0,0,58667.16,1,1
3445,436,2,43,0,1,35687.43,0,0
3446,660,3,28,118402.25,0,14288.93,0,0
3447,649,1,37,87374.88,1,247.36,0,0
3448,646,3,32,105397.8,0,78111.84,1,1
3449,560,2,31,125341.69,0,79547.39,0,0
3450,710,3,49,129164.88,1,193266.72,0,0
3451,513,1,40,141004.46,0,105028.46,0,0
3452,607,1,21,0,0,116106.52,0,0
3453,757,1,57,89079.41,1,53179.21,1,1
3454,619,3,40,103604.31,0,140947.05,0,0
3455,612,1,24,182705.05,1,171837.06,0,0
3456,842,1,29,0,1,123437.05,0,0
3457,713,1,33,94598.48,0,197519.66,1,1
3458,657,2,36,188241.05,0,183058.51,1,1
3459,770,1,37,0,0,22710.72,0,0
3460,773,1,40,0,1,69303.15,0,0
3461,470,3,39,117469.91,0,63705.9,0,0
3462,781,2,35,80790.74,0,116429.51,0,0
3463,428,1,62,107735.93,1,58381.77,0,0
3464,600,3,43,133379.41,0,177378.66,1,1
3465,697,2,37,168066.87,0,35450.53,0,0
3466,692,3,43,69014.49,0,164621.43,0,0
3467,791,1,28,0,0,174435.48,0,0
3468,538,3,42,98548.62,1,94047.75,0,0
3469,820,1,49,0,1,119087.25,0,0
3470,679,2,26,76554.06,1,184800.27,0,0
3471,649,1,36,0,1,75035.48,0,0
3472,632,1,27,107375.82,1,62703.38,0,0
3473,594,1,40,122417.17,1,190882.69,0,0
3474,682,1,42,0,1,91981.85,1,1
3475,720,2,33,97188.62,0,91881.29,0,0
3476,769,1,31,61297.05,1,7118.02,0,0
3477,746,2,30,112666.67,0,11710.4,1,1
3478,623,2,40,0,1,25904.12,0,0
3479,537,1,28,157842.07,0,86911.49,0,0
3480,468,1,46,91443.75,0,10958.18,0,0
3481,588,3,30,110148.49,0,5790.9,1,1
3482,729,2,34,53299.96,1,42855.97,0,0
3483,543,2,37,0,1,78915.68,0,0
3484,499,2,39,0,1,81409,0,0
3485,784,3,28,70233.74,1,179252.73,0,0
3486,604,1,33,0,0,42171.13,1,1
3487,614,2,25,75212.28,0,58965.04,0,0
3488,671,1,31,41299.03,1,102681.32,0,0
3489,587,2,35,83286.56,0,125553.52,0,0
3490,593,2,43,0,0,53478.02,0,0
3491,453,1,29,0,0,198376.02,1,1
3492,570,3,35,85668.59,0,105525.36,0,0
3493,655,1,45,57327.04,1,47349,0,0
3494,632,2,47,0,0,178822.32,0,0
3495,681,1,37,69609.85,1,72127.83,0,0
3496,591,3,46,129269.27,0,163504.33,0,0
3497,779,1,27,0,1,190623.02,0,0
3498,456,1,63,165350.61,0,140758.07,1,1
3499,686,1,41,152105.57,1,132374.41,0,0
3500,617,1,74,0,1,53949.98,0,0
3501,850,1,32,106290.64,0,121982.73,0,0
3502,646,3,30,100548.67,0,136983.77,0,0
3503,735,3,46,106344.95,0,114371.33,1,1
3504,543,1,35,137482.19,0,62389.35,0,0
3505,490,1,37,116465.53,1,24435.77,0,0
3506,640,1,45,0,1,10908.33,0,0
3507,445,2,45,0,1,90977.48,0,0
3508,761,1,36,127637.92,1,81062.93,0,0
3509,426,1,34,0,1,61230.83,0,0
3510,777,1,37,0,1,126837.72,0,0
3511,534,1,35,81951.74,0,115668.53,0,0
3512,777,1,42,147531.82,1,38819.45,0,0
3513,806,2,18,0,1,86994.54,0,0
3514,790,1,33,135120.72,0,195204.99,0,0
3515,643,2,32,0,0,131301.74,0,0
3516,584,2,37,0,1,100835.19,0,0
3517,638,1,34,0,1,198969.78,0,0
3518,771,2,18,0,0,41542.95,0,0
3519,600,1,39,0,0,118272.07,0,0
3520,661,2,41,28082.95,0,69586.27,1,1
3521,554,1,43,0,0,149629.13,1,1
3522,627,2,49,111087.5,1,146680.25,0,0
3523,659,1,38,0,1,132809.18,0,0
3524,835,1,35,127120.07,0,28707.69,0,0
3525,763,1,35,115651.6,1,104706.29,0,0
3526,625,3,31,77743.01,0,75335.68,0,0
3527,799,1,30,0,0,136827.96,0,0
3528,849,1,69,71996.09,1,139065.94,0,0
3529,692,1,28,61581.97,1,70179.91,0,0
